window_id,speed_mps_mean,speed_kmh_mean,acceleration_mps2_mean,acceleration_kmh2_mean,bearing_deg_mean,speed_mps_var,speed_kmh_var,acceleration_mps2_var,acceleration_kmh2_var,bearing_deg_var,speed_mps_max,speed_kmh_max,acceleration_mps2_max,acceleration_kmh2_max,bearing_deg_max,speed_mps_min,speed_kmh_min,acceleration_mps2_min,acceleration_kmh2_min,bearing_deg_min,speed_mps_q90,speed_kmh_q90,acceleration_mps2_q90,acceleration_kmh2_q90,bearing_deg_q90
1808,2.3861424944526104,8.590112980029398,0.08744743925352194,1133.3188127256444,272.87865916847835,4.345328600505981,56.31545866255753,0.2406377782724735,40417906.2590899,3666.9856100889924,4.636177708213743,16.690239749569475,0.439092755373844,5690.6421096450185,340.3865486203788,0.5206285991734098,1.8742629570242757,-0.4729489529727319,-6129.418430526606,223.34500416630684,4.10926640176513,14.79335904635447,0.41051390737096594,5320.260239527719,323.2901238400529
1809,8.26292364721318,29.74652512996745,0.3337831313603769,4325.829382430485,29.737107607655314,3.512866720216795,45.526752694009716,0.6681536626222105,112224158.21988666,520.7149579143186,9.604916434926816,34.57769916573655,0.9937477453426148,12878.970779640287,47.582371005545326,6.121499343355251,22.037397636078904,-0.5805695152619278,-7524.180917794584,4.025345835676035,9.496404180612947,34.18705505020662,0.9126324290741806,11827.71628080138,45.58661800078518
1810,7.785004015265007,28.026014454954026,0.08515271891606523,1103.579237152205,47.33765593199863,10.75206477537103,139.34675948880857,1.048977804408576,176187990.3929515,0.25899729455254067,9.93372841276597,35.761422285957494,1.18459148059726,15352.305588540488,47.67492318114285,4.01077100977967,14.438775635206811,-0.8419306922629667,-10911.421771728048,46.75226650777455,9.829085254862653,35.384706917505554,0.9302326581605884,12055.815249761226,47.65709416632998
1811,14.242265127548698,51.27215445917531,0.4754712244514381,6162.1070688906375,48.97652024836674,0.7792908532093159,10.09960945759275,0.10195762832110457,17124966.385018032,0.0241118282913158,14.866480976918655,53.519331516907165,0.7012561091548927,9088.279174647409,49.08631967525804,13.61804927817874,49.024977401443465,0.2496863397479835,3235.9349631338664,48.86672082147544,14.741637807044665,53.0698961053608,0.6560991322142018,8503.044753496055,49.06435978987978
1812,15.013173123128006,54.04742324326082,0.08860096473315271,1148.2685029416589,48.749014265750986,3.493237862522489,45.27236269829146,0.2836546045100771,47643081.22087978,1.8662952313462595,16.306456912336103,58.70324488440997,0.6872375815612077,8906.599057033252,50.32251571658037,12.870269004530064,46.33296841630823,-0.3327019953980989,-4311.817860359362,47.865489992687,16.217724220372453,58.38380719334083,0.532043526856236,6895.28410805682,49.869819990861416
1813,4.6855673700188625,16.868042532067903,-0.8721171368848029,-11302.638094027046,95.64175463376836,27.359899844474484,354.5843019843893,0.0921939081823732,15485036.328564499,6786.428971554788,10.414598578945837,37.492554884205006,-0.5521222589879927,-7155.504476484386,190.7615847960904,0.1646849885913971,0.5928659589290296,-1.1561966727377468,-14984.3088786812,47.31216171542792,9.02716257166054,32.49778525797794,-0.6233043029761279,-8078.023766570619,162.3795713148297
1814,0.30486710646210324,1.0975215832635719,0.01980608059781185,256.6868045476424,49.422294200930224,0.015074741416658339,0.19536864875989185,0.0001668330027095577,28021.538067901678,53.57915330377809,0.3916851386232227,1.4100664990436016,0.0289393440537064,375.0538989360358,54.59815902257009,0.2180490743009838,0.784976667483542,0.0106728171419173,138.31971015924896,44.24642937929036,0.3743215321909988,1.3475575158875956,0.02711269136252749,351.38048005835714,53.56298605824212
1815,7.920576258676782,28.514074531236417,0.8097022583566332,10493.741268301967,47.710301683310924,19.155637171398027,248.2570577413185,0.036172817825389336,6075644.3584609125,11.068038301400883,12.53721901397272,45.13398845030179,1.0288695656872684,13334.149571306998,50.94100590708621,3.831638576521248,13.793898875476492,0.687990687579605,8916.359311031682,44.29496319223557,11.508349448285452,41.430058013827626,0.96554495691042,12513.462641559043,50.331791915791165
1816,9.111193291499745,32.800295849399085,-0.45875833413414296,-5945.508010378494,50.543514800340404,20.644674288575523,267.5549787799388,0.7949103842396682,133514419.99350953,25.423306929788957,12.512520807833884,45.04507490820198,0.3285051234544465,4257.426399969627,55.48889596087929,3.9510638761037016,14.223829953973326,-1.426909488621697,-18492.7469725372,45.40986371443972,12.184015684379437,43.86245646376597,0.20722997131652157,2685.70042826212,54.53747371384387
1817,3.56503597419144,12.834129507089186,0.09474313039913564,1227.870969972798,44.762617766036726,7.4403258453539864,96.42662295578766,0.3885320573780485,65258466.00850884,73.49961015860838,6.281419684793267,22.613110865255763,0.4602258501041483,5964.527017349762,51.80814455244433,0.8261665685780818,2.9741996468810945,-0.624979461505124,-8099.733821106406,35.217394378352424,5.742640081675208,20.67350429403075,0.45797728060299514,5935.385556614818,50.89897851541815
1818,10.115657097705348,36.41636555173926,0.4067351113600813,5271.2870432266545,49.38938056803735,0.2445389885195795,3.1692252912137375,0.16840684633220965,28285883.36091206,3.5709901652937344,10.465327648738446,37.675179535458405,0.696913372375797,9031.99730599033,50.72560475680467,9.765986546672252,35.15755156802011,0.1165568503443656,1510.5767804629793,48.05315637927004,10.395393538531827,37.42341673871458,0.6388777201726539,8279.855253437594,50.45835991905121
1819,6.7154629856198556,24.175666748231475,-0.5927176758531723,-7681.621079057113,45.73488315190887,25.124139147721518,325.6088433544709,0.5367394957121786,90151624.48301068,39.67834349479526,10.927283463737789,39.33822046945604,0.0769926358332237,997.8245603985796,50.78111219062731,1.1715932728612148,4.217735782300373,-1.3751837894798693,-17822.381911659108,38.67524762395823,10.351329215042343,37.264785174152436,-0.034398266115995266,-445.80152886329836,50.174547680730065
1820,0.2795943308670739,1.0065395911214658,-0.07438696123878427,-964.0550176546449,298.9776096894052,0.06952307721702139,0.9010190807325971,0.0021190279388182288,355915.3230486116,2840.824148348058,0.5339039481658068,1.9220542133969043,-0.0472976848081426,-612.9779951135288,339.38296158061974,0.0074635203103214,0.026868673117157,-0.1275378649390816,-1652.8907296104978,238.57070756969523,0.4866062633576641,1.7517825480875908,-0.047503214640339804,-615.6416617388045,335.3022012480759
1821,0.006342885878959,0.02283438916425255,0.00028866781662195007,3.741134903420643,149.80422847647748,2.1447958571851906e-05,0.0002779655430912068,2.0858282798914693e-06,350.33905521587326,7801.226601066078,0.0096176346152632,0.0346234846149478,0.0013098994945216,16.976297449001134,212.25911860153525,0.0030681371426548,0.0110452937135573,-0.0007325638612777,-9.494027642159848,87.3493383514197,0.00896268486800236,0.03226566552480875,0.0011056531589416702,14.329264939885036,199.7681405765237
1822,0.0070132660989616,0.0252477579562618,-0.0002782609368144,-3.606261741114951,92.51056786512517,7.02984351400594e-06,9.110677194151694e-05,5.447057625473202e-07,91.48965140667434,116.38031127099285,0.0098568465557751,0.0354846476007904,0.0005471387612115,7.0909183453010645,101.93594605426694,0.0046089377526036,0.016592175909373,-0.0008746514671952,-11.335483014850446,80.74436930612944,0.009200280042321301,0.03312100815235672,0.00033625698807730016,4.357890565481758,100.51903449040938
1823,0.022115684703417637,0.07961646493230357,0.0014916430805780997,19.331694324292688,162.2167887583816,0.00014736954427870187,0.0019099092938519822,2.1737610662501706e-06,365.1083867050863,15775.14702551477,0.0307338179031455,0.1106417444513239,0.0031914012838757,41.36056063902959,305.7966222514629,0.0082324142519265,0.0296366913069354,0.0005588326579941,7.242471247603537,72.71330133597053,0.03006321871355258,0.1082275873687894,0.00269806008707346,34.96685872847266,266.2653863387126
1824,0.0164879031473784,0.0593564513305624,-0.0006674317244785002,-8.649915149241258,346.13706577000056,7.779370352085073e-05,0.0010082063976302232,1.5084800609504707e-05,2533.667246053547,120.10553596198581,0.0227246372094036,0.0818086939538531,0.0020789113540083,26.942691147948803,353.8864378723707,0.0102511690853532,0.0369042087072717,-0.0034137748029653,-44.24252144643132,338.3876936676304,0.021477290396998562,0.07731824542919495,0.00152964273831094,19.824169888510795,352.33656345189667
1825,1.8815473127461864,6.773570325886271,0.27895460807759703,3615.2517206856587,148.18210043399287,5.092024339687784,65.9926354423537,0.10740457291385597,18039843.913927905,27680.165926612393,4.402116930272065,15.847620948979436,0.641790652334086,8317.606854249756,337.4575397108204,0.0493613393648591,0.1777008217134929,0.0044394503592425,57.53527665578391,25.06154400681504,3.7603262779379794,13.537174600576726,0.5515592661751614,7148.208089630092,286.371475285525
1826,8.237597184854263,29.655349865475344,0.38254256800772685,4957.75168138014,32.76794761300491,1.1401422976297981,14.776244177282202,0.034251670290911626,5752965.34473398,10.132726436168866,8.992627746364787,32.37345988691324,0.513408282178612,6653.771337034812,35.018805942195,7.482566623343737,26.937239844037453,0.2516768538368417,3261.732025725469,30.51708928381481,8.841621634062683,31.82983788262566,0.48723513934443496,6314.567405903877,34.56863427635698
1827,9.04882524387534,32.57577087795123,-0.028486822528129365,-369.1892199645565,11.733502951706612,1.605118050756908,20.802329937809528,0.16811944715527405,28237611.335315276,124.0042586287495,10.460222005952197,37.65679922142791,0.2935188519174819,3804.004320850565,23.29879084313842,8.009829044428011,28.83538455994084,-0.4900785923048371,-6351.418556270689,1.0838942824720448,10.10346254101092,36.37246514763932,0.25703493609457895,3331.172771785743,20.80259742041261
1828,10.8896465004632,39.202727401667524,0.3587415113847989,4649.289987546993,1.9764067036275794,12.758716717778784,165.35296866241296,0.28265048118274816,47474427.060224295,0.4217218778160748,14.363560955205608,51.708819438740186,0.7702109309665877,9981.933665326977,2.3664394641133413,7.22716194567553,26.01778300443191,-0.2415437892617139,-3130.407508831813,1.2267483558714505,13.70649208426618,49.34337150335825,0.7256802232631747,9404.815693490746,2.3603580294702624
